#time magnitude filter
160.0 22.92 z
161.0 21.92 g
161.0 22.67 i
161.0 22.34 r
161.0 21.55 u
161.0 23.14 y
161.0 22.93 z
162.0 21.92 g
162.0 22.68 i
162.0 22.34 r
162.0 21.55 u
162.0 23.14 y
162.0 22.94 z
163.0 21.93 g
163.0 22.68 i
163.0 22.35 r
163.0 21.56 u
163.0 23.15 y
163.0 22.94 z
164.0 21.94 g
164.0 22.69 i
164.0 22.35 r
164.0 21.57 u
164.0 23.15 y
164.0 22.95 z
165.0 21.94 g
165.0 22.7 i
165.0 22.36 r
165.0 21.57 u
165.0 23.16 y
165.0 22.95 z
166.0 21.95 g
166.0 22.7 i
166.0 22.36 r
166.0 21.58 u
166.0 23.17 y
166.0 22.96 z
167.0 21.95 g
167.0 22.71 i
167.0 22.37 r
167.0 21.58 u
167.0 23.17 y
167.0 22.97 z
168.0 21.96 g
168.0 22.71 i
168.0 22.38 r
168.0 21.59 u
168.0 23.18 y
168.0 22.97 z
169.0 21.96 g
169.0 22.72 i
169.0 22.38 r
169.0 21.59 u
169.0 23.18 y
169.0 22.98 z
170.0 21.97 g
170.0 22.72 i
170.0 22.39 r
170.0 21.6 u
170.0 23.19 y
170.0 22.98 z
171.0 21.98 g
171.0 22.73 i
171.0 22.39 r
171.0 21.6 u
171.0 23.2 y
171.0 22.99 z
172.0 21.98 g
172.0 22.74 i
172.0 22.4 r
172.0 21.61 u
172.0 23.2 y
172.0 22.99 z
173.0 21.99 g
173.0 22.74 i
173.0 22.4 r
173.0 21.62 u
173.0 23.21 y
173.0 23.0 z
174.0 21.99 g
174.0 22.75 i
174.0 22.41 r
174.0 21.62 u
174.0 23.21 y
174.0 23.01 z
175.0 22.0 g
175.0 22.75 i
175.0 22.42 r
175.0 21.63 u
175.0 23.22 y
175.0 23.01 z
176.0 22.0 g
176.0 22.76 i
176.0 22.42 r
176.0 21.63 u
176.0 23.22 y
176.0 23.02 z
177.0 22.01 g
177.0 22.76 i
177.0 22.43 r
177.0 21.64 u
177.0 23.23 y
177.0 23.02 z
178.0 22.02 g
178.0 22.77 i
178.0 22.43 r
178.0 21.64 u
178.0 23.23 y
178.0 23.03 z
179.0 22.02 g
179.0 22.77 i
179.0 22.44 r
179.0 21.65 u
179.0 23.24 y
179.0 23.03 z
180.0 22.03 g
180.0 22.78 i
180.0 22.44 r
180.0 21.65 u
180.0 23.25 y
180.0 23.04 z
181.0 22.03 g
181.0 22.79 i
181.0 22.45 r
181.0 21.66 u
181.0 23.25 y
181.0 23.04 z
182.0 22.04 g
182.0 22.79 i
182.0 22.45 r
182.0 21.67 u
182.0 23.26 y
182.0 23.05 z
183.0 22.04 g
183.0 22.8 i
183.0 22.46 r
183.0 21.67 u
183.0 23.26 y
183.0 23.06 z
184.0 22.05 g
184.0 22.8 i
184.0 22.47 r
184.0 21.68 u
184.0 23.27 y
184.0 23.06 z
185.0 22.05 g
185.0 22.81 i
185.0 22.47 r
185.0 21.68 u
185.0 23.27 y
185.0 23.07 z
186.0 22.06 g
186.0 22.81 i
186.0 22.48 r
186.0 21.69 u
186.0 23.28 y
186.0 23.07 z
187.0 22.06 g
187.0 22.82 i
187.0 22.48 r
187.0 21.69 u
