#time magnitude filter
193.0 24.49 i
194.0 24.25 r
196.0 23.84 u
192.0 24.87 y
193.0 24.7 z
196.0 24.0 g
194.0 24.5 i
195.0 24.26 r
197.0 23.85 u
193.0 24.88 y
194.0 24.71 z
197.0 24.01 g
195.0 24.51 i
196.0 24.27 r
198.0 23.85 u
194.0 24.89 y
195.0 24.72 z
198.0 24.02 g
196.0 24.52 i
197.0 24.28 r
199.0 23.86 u
195.0 24.9 y
196.0 24.73 z
199.0 24.03 g
197.0 24.53 i
198.0 24.28 r
200.0 23.87 u
196.0 24.91 y
197.0 24.74 z
200.0 24.04 g
198.0 24.54 i
199.0 24.29 r
201.0 23.88 u
197.0 24.92 y
198.0 24.75 z
201.0 24.04 g
199.0 24.55 i
200.0 24.3 r
202.0 23.89 u
198.0 24.93 y
199.0 24.76 z
202.0 24.05 g
200.0 24.56 i
201.0 24.31 r
203.0 23.89 u
199.0 24.94 y
200.0 24.76 z
203.0 24.06 g
201.0 24.57 i
202.0 24.32 r
204.0 23.9 u
200.0 24.95 y
201.0 24.77 z
204.0 24.07 g
202.0 24.58 i
203.0 24.33 r
205.0 23.91 u
201.0 24.96 y
202.0 24.78 z
205.0 24.08 g
203.0 24.58 i
204.0 24.34 r
206.0 23.92 u
202.0 24.97 y
203.0 24.79 z
206.0 24.09 g
204.0 24.59 i
205.0 24.35 r
207.0 23.93 u
203.0 24.97 y
