#time magnitude filter
143.0 24.27 y
143.0 24.08 z
144.0 23.16 g
144.0 23.86 i
144.0 23.55 r
145.0 22.79 u
144.0 24.3 y
144.0 24.11 z
145.0 23.18 g
145.0 23.89 i
145.0 23.57 r
146.0 22.82 u
145.0 24.32 y
145.0 24.13 z
146.0 23.21 g
146.0 23.91 i
146.0 23.6 r
147.0 22.84 u
146.0 24.35 y
146.0 24.16 z
147.0 23.23 g
147.0 23.94 i
147.0 23.62 r
148.0 22.87 u
147.0 24.37 y
147.0 24.19 z
148.0 23.26 g
148.0 23.96 i
148.0 23.65 r
149.0 22.89 u
148.0 24.4 y
148.0 24.21 z
149.0 23.28 g
149.0 23.99 i
149.0 23.67 r
150.0 22.92 u
149.0 24.43 y
149.0 24.24 z
150.0 23.3 g
150.0 24.01 i
150.0 23.7 r
151.0 22.94 u
150.0 24.45 y
150.0 24.26 z
151.0 23.33 g
151.0 24.04 i
151.0 23.72 r
152.0 22.96 u
151.0 24.48 y
151.0 24.29 z
152.0 23.35 g
152.0 24.06 i
152.0 23.75 r
153.0 22.99 u
152.0 24.5 y
152.0 24.31 z
153.0 23.38 g
153.0 24.09 i
153.0 23.77 r
154.0 23.01 u
153.0 24.53 y
153.0 24.34 z
154.0 23.4 g
154.0 24.11 i
154.0 23.8 r
155.0 23.04 u
154.0 24.55 y
154.0 24.36 z
155.0 23.43 g
155.0 24.14 i
155.0 23.82 r
156.0 23.06 u
155.0 24.58 y
155.0 24.39 z
156.0 23.45 g
156.0 24.16 i
156.0 23.85 r
157.0 23.08 u
156.0 24.6 y
156.0 24.41 z
157.0 23.48 g
157.0 24.19 i
157.0 23.87 r
158.0 23.11 u
157.0 24.63 y
157.0 24.44 z
158.0 23.5 g
158.0 24.21 i
158.0 23.9 r
159.0 23.13 u
158.0 24.65 y
158.0 24.46 z
159.0 23.52 g
159.0 24.24 i
159.0 23.92 r
160.0 23.16 u
159.0 24.68 y
159.0 24.49 z
160.0 23.55 g
160.0 24.26 i
160.0 23.95 r
161.0 23.18 u
160.0 24.7 y
160.0 24.51 z
161.0 23.57 g
161.0 24.29 i
161.0 23.97 r
162.0 23.2 u
161.0 24.73 y
161.0 24.54 z
162.0 23.6 g
162.0 24.31 i
162.0 23.99 r
163.0 23.23 u
162.0 24.75 y
162.0 24.56 z
163.0 23.62 g
163.0 24.34 i
163.0 24.02 r
164.0 23.25 u
163.0 24.78 y
163.0 24.59 z
164.0 23.64 g
164.0 24.36 i
164.0 24.04 r
165.0 23.27 u
164.0 24.8 y
164.0 24.61 z
165.0 23.67 g
165.0 24.39 i
165.0 24.07 r
166.0 23.3 u
165.0 24.83 y
165.0 24.64 z
166.0 23.69 g
166.0 24.41 i
166.0 24.09 r
167.0 23.32 u
166.0 24.85 y
166.0 24.66 z
167.0 23.71 g
167.0 24.43 i
167.0 24.12 r
168.0 23.34 u
167.0 24.87 y
167.0 24.69 z
168.0 23.74 g
168.0 24.46 i
168.0 24.14 r
169.0 23.36 u
168.0 24.9 y
168.0 24.71 z
169.0 23.76 g
169.0 24.48 i
169.0 24.16 r
170.0 23.39 u
169.0 24.92 y
169.0 24.73 z
170.0 23.78 g
170.0 24.51 i
170.0 24.19 r
171.0 23.41 u
170.0 24.95 y
170.0 24.76 z
171.0 23.81 g
171.0 24.53 i
171.0 24.21 r
172.0 23.43 u
171.0 24.97 y
171.0 24.78 z
172.0 23.83 g
172.0 24.55 i
172.0 24.23 r
173.0 23.46 u
172.0 24.99 y
172.0 24.8 z
173.0 23.85 g
173.0 24.58 i
173.0 24.26 r
174.0 23.48 u
173.0 25.02 y
173.0 24.83 z
174.0 23.88 g
174.0 24.6 i
174.0 24.28 r
175.0 23.5 u
174.0 25.04 y
174.0 24.85 z
175.0 23.9 g
175.0 24.62 i
175.0 24.3 r
176.0 23.52 u
175.0 25.07 y
175.0 24.88 z
176.0 23.92 g
176.0 24.65 i
176.0 24.33 r
177.0 23.55 u
176.0 25.09 y
176.0 24.9 z
177.0 23.95 g
177.0 24.67 i
177.0 24.35 r
178.0 23.57 u
177.0 25.11 y
177.0 24.92 z
178.0 23.97 g
178.0 24.69 i
178.0 24.37 r
179.0 23.59 u
178.0 25.14 y
178.0 24.95 z
179.0 23.99 g
179.0 24.72 i
179.0 24.4 r
180.0 23.61 u
179.0 25.16 y
179.0 24.97 z
180.0 24.01 g
180.0 24.74 i
180.0 24.42 r
181.0 23.64 u
180.0 25.18 y
180.0 24.99 z
181.0 24.04 g
181.0 24.76 i
181.0 24.44 r
182.0 23.66 u
181.0 25.21 y
181.0 25.02 z
182.0 24.06 g
182.0 24.79 i
182.0 24.46 r
183.0 23.68 u
182.0 25.23 y
182.0 25.04 z
183.0 24.08 g
183.0 24.81 i
183.0 24.49 r
184.0 23.7 u
183.0 25.25 y
183.0 25.06 z
184.0 24.1 g
184.0 24.83 i
184.0 24.51 r
185.0 23.72 u
184.0 25.28 y
184.0 25.08 z
185.0 24.13 g
185.0 24.85 i
185.0 24.53 r
186.0 23.75 u
185.0 25.3 y
185.0 25.11 z
186.0 24.15 g
186.0 24.88 i
186.0 24.55 r
187.0 23.77 u
186.0 25.32 y
186.0 25.13 z
187.0 24.17 g
187.0 24.9 i
187.0 24.58 r
188.0 23.79 u
187.0 25.34 y
187.0 25.15 z
188.0 24.19 g
188.0 24.92 i
188.0 24.6 r
189.0 23.81 u
188.0 25.37 y
188.0 25.18 z
189.0 24.21 g
189.0 24.94 i
189.0 24.62 r
190.0 23.83 u
189.0 25.39 y
189.0 25.2 z
190.0 24.24 g
190.0 24.97 i
190.0 24.64 r
191.0 23.85 u
190.0 25.41 y
190.0 25.22 z
191.0 24.26 g
191.0 24.99 i
191.0 24.67 r
192.0 23.88 u
191.0 25.43 y
191.0 25.24 z
192.0 24.28 g
192.0 25.01 i
192.0 24.69 r
193.0 23.9 u
192.0 25.46 y
192.0 25.27 z
193.0 24.3 g
193.0 25.03 i
193.0 24.71 r
194.0 23.92 u
193.0 25.48 y
193.0 25.29 z
194.0 24.32 g
194.0 25.06 i
194.0 24.73 r
195.0 23.94 u
194.0 25.5 y
194.0 25.31 z
195.0 24.34 g
195.0 25.08 i
195.0 24.75 r
196.0 23.96 u
195.0 25.52 y
195.0 25.33 z
196.0 24.37 g
196.0 25.1 i
196.0 24.78 r
197.0 23.98 u
196.0 25.55 y
196.0 25.35 z
197.0 24.39 g
197.0 25.12 i
197.0 24.8 r
198.0 24.0 u
197.0 25.57 y
197.0 25.38 z
198.0 24.41 g
198.0 25.14 i
198.0 24.82 r
199.0 24.02 u
198.0 25.59 y
198.0 25.4 z
199.0 24.43 g
199.0 25.16 i
199.0 24.84 r
200.0 24.05 u
199.0 25.61 y
199.0 25.42 z
200.0 24.45 g
200.0 25.19 i
200.0 24.86 r
201.0 24.07 u
200.0 25.63 y
200.0 25.44 z
201.0 24.47 g
201.0 25.21 i
201.0 24.88 r
202.0 24.09 u
201.0 25.65 y
201.0 25.46 z
202.0 24.49 g
202.0 25.23 i
202.0 24.9 r
203.0 24.11 u
202.0 25.68 y
202.0 25.48 z
203.0 24.51 g
203.0 25.25 i
203.0 24.93 r
204.0 24.13 u
203.0 25.7 y
