#time magnitude filter
164.0 20.03 u
155.0 21.03 y
156.0 20.86 z
162.0 20.18 g
158.0 20.67 i
159.0 20.43 r
165.0 20.05 u
156.0 21.04 y
157.0 20.87 z
163.0 20.2 g
159.0 20.69 i
160.0 20.45 r
166.0 20.06 u
157.0 21.06 y
158.0 20.89 z
164.0 20.21 g
160.0 20.7 i
161.0 20.46 r
167.0 20.07 u
158.0 21.08 y
159.0 20.91 z
165.0 20.23 g
161.0 20.72 i
162.0 20.48 r
168.0 20.09 u
159.0 21.1 y
160.0 20.93 z
166.0 20.24 g
162.0 20.74 i
163.0 20.49 r
169.0 20.1 u
160.0 21.12 y
161.0 20.94 z
167.0 20.26 g
163.0 20.76 i
164.0 20.51 r
170.0 20.11 u
161.0 21.14 y
162.0 20.96 z
168.0 20.27 g
164.0 20.77 i
165.0 20.53 r
171.0 20.12 u
162.0 21.15 y
163.0 20.98 z
169.0 20.29 g
165.0 20.79 i
166.0 20.54 r
172.0 20.14 u
163.0 21.17 y
164.0 21.0 z
170.0 20.3 g
166.0 20.81 i
167.0 20.56 r
173.0 20.15 u
164.0 21.19 y
165.0 21.02 z
171.0 20.32 g
167.0 20.82 i
168.0 20.58 r
174.0 20.16 u
165.0 21.21 y
166.0 21.03 z
172.0 20.33 g
168.0 20.84 i
169.0 20.59 r
175.0 20.18 u
166.0 21.23 y
167.0 21.05 z
173.0 20.35 g
169.0 20.86 i
170.0 20.61 r
176.0 20.19 u
167.0 21.24 y
168.0 21.07 z
174.0 20.36 g
170.0 20.88 i
171.0 20.63 r
177.0 20.2 u
168.0 21.26 y
169.0 21.09 z
175.0 20.38 g
171.0 20.89 i
172.0 20.64 r
178.0 20.21 u
169.0 21.28 y
170.0 21.1 z
176.0 20.39 g
172.0 20.91 i
173.0 20.66 r
179.0 20.23 u
170.0 21.3 y
171.0 21.12 z
177.0 20.41 g
173.0 20.93 i
174.0 20.67 r
180.0 20.24 u
171.0 21.31 y
172.0 21.14 z
178.0 20.42 g
174.0 20.94 i
175.0 20.69 r
181.0 20.25 u
172.0 21.33 y
173.0 21.16 z
179.0 20.44 g
175.0 20.96 i
176.0 20.71 r
182.0 20.27 u
173.0 21.35 y
174.0 21.17 z
180.0 20.45 g
176.0 20.98 i
177.0 20.72 r
183.0 20.28 u
174.0 21.37 y
175.0 21.19 z
181.0 20.47 g
177.0 20.99 i
178.0 20.74 r
184.0 20.29 u
175.0 21.38 y
176.0 21.21 z
182.0 20.48 g
178.0 21.01 i
179.0 20.75 r
185.0 20.3 u
176.0 21.4 y
177.0 21.22 z
183.0 20.5 g
179.0 21.03 i
180.0 20.77 r
186.0 20.32 u
177.0 21.42 y
178.0 21.24 z
184.0 20.51 g
180.0 21.04 i
181.0 20.79 r
187.0 20.33 u
178.0 21.44 y
179.0 21.26 z
185.0 20.52 g
181.0 21.06 i
182.0 20.8 r
188.0 20.34 u
179.0 21.45 y
180.0 21.28 z
186.0 20.54 g
182.0 21.08 i
183.0 20.82 r
189.0 20.36 u
180.0 21.47 y
181.0 21.29 z
187.0 20.55 g
183.0 21.09 i
184.0 20.83 r
190.0 20.37 u
181.0 21.49 y
182.0 21.31 z
188.0 20.57 g
184.0 21.11 i
185.0 20.85 r
191.0 20.38 u
182.0 21.51 y
183.0 21.33 z
189.0 20.58 g
185.0 21.13 i
186.0 20.86 r
192.0 20.39 u
183.0 21.52 y
184.0 21.34 z
190.0 20.6 g
186.0 21.14 i
187.0 20.88 r
193.0 20.41 u
184.0 21.54 y
185.0 21.36 z
191.0 20.61 g
187.0 21.16 i
188.0 20.9 r
194.0 20.42 u
185.0 21.56 y
186.0 21.38 z
192.0 20.63 g
188.0 21.18 i
189.0 20.91 r
195.0 20.43 u
186.0 21.57 y
187.0 21.39 z
193.0 20.64 g
189.0 21.19 i
190.0 20.93 r
196.0 20.45 u
187.0 21.59 y
188.0 21.41 z
194.0 20.65 g
190.0 21.21 i
191.0 20.94 r
197.0 20.46 u
188.0 21.61 y
189.0 21.43 z
195.0 20.67 g
191.0 21.22 i
192.0 20.96 r
198.0 20.47 u
189.0 21.62 y
190.0 21.44 z
196.0 20.68 g
192.0 21.24 i
193.0 20.97 r
199.0 20.48 u
190.0 21.64 y
191.0 21.46 z
197.0 20.7 g
193.0 21.26 i
194.0 20.99 r
200.0 20.5 u
191.0 21.66 y
192.0 21.48 z
